,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
19,Healthcare Data Engineer for Databricks,Employer Provided Salary:$55.00 - $65.00 Per Hour,"As a healthcare data engineer, you will be a core member of the data engineering team to own, manage and monitor healthcare data extracts and transformations. You will work with a team of passionate, experienced, nimble, and goal-oriented team that is trying to solve complex problems for healthcare customers. You will embrace change, and rapidly build, test, and scale high-priority data engineering use cases that drive incremental business value for our customers and partners in the overall architecture.
****Please do not apply if you do not have healthcare data experiences****
Responsibilities
· Understand, document, and evolve the business, and technical requirements by working closely with the rest of the team, and customer team
· Develop and maintain clinical data extracts and SSIS packages using SQL (experience required) and other ETL tools to move the data into cloud instances
. Develop complex reporting and extract-based stored procedures and SQL queries
· Create and maintain data processing pipelines on AWS and Azure to enable downstream analytics and application consumption and develop applications on our own platform / third-party platforms using Python, Scala
. Develop and maintain data lake, data models, views, tables, and data marts to make healthcare data more liquid
· Develop and harmonize healthcare clinical and claims data models, data sets, and data warehouses.
. Develop and maintain Databricks lakehouse on Microsoft Azure cloud
· Consume different types of healthcare data payloads – HL7, clinical, and 835, 837 and adjudicated claims data, also in custom formats, including CSV formats
Requirements
· Bachelors or master’s degree in computer science or related field
· 4 to 5 years of experience as a data engineer/data analyst in the healthcare industry
· 3 to 5 years of working with Databricks on Microsoft Azure
· 4 to 5 years of experience designing, and developing high-performing normalized and flat data tables in SQL
· 3 to 5 years of healthcare experience and domain knowledge e.g., working with structured and sometimes unstructured data sets, including HL7, FHIR, and clinical data and/or claims (835, 837 and other adjudicated claims custom formats)
· 3 years of cloud data pipelines and analytics experience - data engineering using Spark with Python
· 3 to 5 years of experience in working with ETL, message queues, data processing, and data warehouses
· 3 to 5 years of experience in automating data pipelines (devops) using Terraform and other data tools
Preferred ­­­­­
· Mastery of data engineering - cleaning, transforming, and aggregating data for downstream analytics
· Experience with FHIR
Job Types: Full-time, Contract
Pay: $55.00 - $65.00 per hour
Experience level:
8 years
Schedule:
8 hour shift
Experience:
SQL: 4 years (Required)
Healthcare data: 4 years (Required)
Databricks: 4 years (Required)
Python/Scala/Cloud Data Engineering: 5 years (Required)
Azure: 4 years (Required)
Work Location: Remote",-1,Percept Health,Remote,-1,-1,-1,-1,-1,-1
20,Data Engineer (MongoDB),$80K - $114K (Glassdoor est.),"CrossCountry Mortgage (CCM) is one of the nation’s top 3 retail mortgage lenders with more than 7,000 employees operating nearly 600 branches across all 50 states. We have been recognized nine times on the Inc. 5000 list of America’s fastest-growing private businesses and have received countless awards for our standout culture. Through our dedication to getting it done, we make every mortgage feel like a win.

A culture where you can grow! CCM has created an exceptional culture driving employee engagement, exceeding employee expectations, and directly impacting company success. At our core, our entrepreneurial spirit empowers every employee to be who they are to help us move forward together. You’ll get unwavering support from all departments and total transparency from the top down.

CCM offers eligible employees a competitive compensation plan and a robust benefits package, including medical, dental, vision, as well as a 401K with an employer match. We also offer company-provided short-term disability, an employee assistance program, and a wellness program.
Position Overview:
We are looking for an experienced MongoDB developer to work with our development teams to integrate innovative features on our new products and applications, as well as maintain existing applications. The MongoDB developer will engineer scripts that automate daily tasks and ensure the security of data sets.
Job Responsibilities:
Upgrade databases through patches.
Understand and convert company needs into technical specifications and creating scalable solutions using MongoDB.
Optimize database schema designs, ensuring data integrity, and promoting best practices to enhance the overall performance and scalability of MongoDB solutions.
Assist developers in identifying and resolving performance issues by utilizing Mongo Profiler to profile and fine-tune database queries and operations.
Leverage performance optimization techniques by implementing proper indexes, including B-Tree, Geospatial, and Text indexes, to enhance query performance and overall system efficiency.
Implement the most effective backup and recovery methods to safeguard critical data and ensure business continuity in case of data loss or system failures.
Collaborate with cross-functional teams to understand business requirements.
Stay updated with the latest MongoDB advancements, features, and best practices.
Qualifications and Skills:
Bachelor’s/Master’s degree in software engineering or Information Technology.
3+ years of experience in executing data solutions using MongoDB.
Recommend and implement best practices for Rest API integration framework/model.
Analytical and problem-solving skills.
Configuring schema and MongoDB data modelling.
Experience with database security management.
Administration of MongoDB in Atlas.
Thorough understanding of MongoDB architecture.
Excellent communication skills.
This job description is intended to convey information essential to understanding the scope of the job and the general nature and level of work performed by job holders within this job. However, this job description is not intended to be an exhaustive list of qualifications, skills, efforts, duties, responsibilities or working conditions associated with the position.
CrossCountry Mortgage, LLC offers MORE than a job, we offer a career. Apply now to begin your path to success! https://crosscountrymortgage.com/about-us/careers/apply/
California residents: Please see CrossCountry’s privacy statement for information about how CrossCountry collects and uses personal information about California consumers.
CrossCountry Mortgage, LLC. (NMLS3029) is an Equal Opportunity Employer committed to workforce diversity. Qualified applicants will receive consideration without regard to race, religion, creed, color, orientation, gender, age, national origin, veteran status, disability status, marital status, sexual orientation, gender identity, or gender expression, or any other protected status in accordance with all applicable federal, state and local laws. The collective sum of the individual differences, life experiences, knowledge, inventiveness, innovation, self-expression, unique capabilities and talent that our employees invest in their work represents a significant part of not only our culture, but our reputation. The Company is committed to fostering, cultivating and preserving a culture that welcomes diversity and inclusion. Employment is contingent upon successful completion of a background investigation. CrossCountry Mortgage, LLC. is an FHA Approved Lending Institution and is not acting on behalf of or at the direction of HUD/FHA or the Federal government. To verify licensing, please visit www.NMLSConsumerAccess.org.",3.3,"CrossCountry Mortgage, LLC.
3.3","Charlotte, NC",1001 to 5000 Employees,2003,Company - Private,Banking & Lending,Financial Services,Unknown / Non-Applicable
21,Snowflake Data Engineer,Employer Provided Salary:$60.00 - $80.00 Per Hour,"Are you a Data Engineer working at a Large Financial Institution and being told by your leadership that you are too hands-on or detail-oriented or think and work like a start-up?
Imagine working at Intellibus to engineer platforms that impact billions of lives around the world. With your passion and focus we will accomplish great things together!
We are looking forward to you joining our Platform Engineering Team.
Our Platform Engineering Team is working to solve the Multiplicity Problem. We are trusted by some of the most reputable and established FinTech Firms. Recently, our team has spearheaded the Conversion & Go Live of apps that support the backbone of the Financial Trading Industry.
We are looking for Engineers who can
Create Data modeling
Work on Snowflake modeling – roles, databases, schemas, ETL toolswith cloud-driven skills
Work on SQL performance measuring, query tuning, and database tuning
Handle SQL language and cloud-based technologies
Set up the RBAC model at the infra and data level.
Work on Data Masking / Encryption / Tokenization, Data Wrangling / ECreLT / Data Pipeline orchestration (tasks).
Setup AWS S3/EC2, Configure External stages and SQS/SNS
Perform Data Integration e.g. MSK Kafka connect and other partners like Delta lake (data bricks)
We work closely with
Data Wrangling
ETL
Talend
Jasper
Java
Python
Unix
AWS
Data Warehousing
Data Modeling
Database Migration
ECreLT
RBAC model
Data migration
Our Process
Schedule a 15 min Video Call with someone from our Team
4 Proctored GQ Tests (< 2 hours)
30-45 min Final Video Interview
Receive Job Offer
If you are interested in reaching out to us, please apply and our team will contact you within the hour.
Job Type: Full-time
Pay: $60.00 - $80.00 per hour
Schedule:
Monday to Friday
Experience:
Data Wrangling: 7 years (Preferred)
Snowflake: 7 years (Preferred)
ETL: 7 years (Preferred)
Work Location: In person",4.6,"Intellibus
4.6","Silver Spring, MD",Unknown,2015,Unknown,Information Technology Support Services,Information Technology,Unknown / Non-Applicable
22,Data Engineer,-1,"Data Engineer
Role Info:
Hands on BI Data Engineer role with strong
Creating KPI Dashboards - Interactive Dashboards using tableau / Quicksight
Top Skills:
BI Tableau / AWS Quicksight exp is a must
AWS (IAM, RDS, S3, Lambda) exp is a must
SQL exp is a must
Python knowledge is required
Nice to have:
AWS Certified Solutions Architect
About the Company:
NucleusTeq is a software services, solutions & products company empowering & transforming customer's business through the use of digital technologies such as Big-Data, Analytics, Cloud, Enterprise Automation, Block-chain, Mobility, etc.
We are enabling several fortune 1000 clients in the USA, Canada, UK & India to navigate their digital transformation.",4.7,"NucleusTeq
4.7",Remote,201 to 500 Employees,2018,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD)
23,Senior Data Engineer,-1,"At OneStudyTeam (a Reify Health company), we specialize in speeding up clinical trials and increasing the chance of new therapies being approved with the ultimate goal of improving patient outcomes. Our cloud-based platform, StudyTeam, brings research site workflows online and enables sites, sponsors, and other key stakeholders to work together more effectively. StudyTeam is trusted by the largest global biopharmaceutical companies, used in over 6,000 research sites, and is available in over 100 countries. Join us in our mission to advance clinical research and improve patient care.
One mission. One team. That's OneStudyTeam.
Our unique, rapidly growing data streams are enabling novel opportunities to manage clinical trials more efficiently and predictably. The Data Engineering team is looking for talented Senior Data Engineers to build, expand, and support a cutting-edge data architecture which is the analytical backbone of our company. If you are empathetic, business-driven, and want to use your data engineering and data architecture skills to make a tangible impact in the clinical research community then this may be the role for you.
We're looking for people who can effectively balance rapid execution and delivery with sustainable and scalable architectural initiatives to serve the business most effectively. You have strong opinions, weakly held, and while well-versed technically know when to choose the right tool, for the right job, at the right level of complexity. You will work closely with the rest of our Data Engineering team and our Data Science teams to help collect, stream, transform, and effectively manage data for integration into critical reporting, data visualizations, and ModelOps systems for emerging data science products.
What You'll Be Working On
Build reliable and robust data integrations with external partners
Supporting the development and expansion of modern, privacy-aware, data warehouse and data mesh architectures
Helping to build, manage, orchestrate, and integrate streaming data sources, data lakes, ELT processes, columnar storage systems, and distributed query execution solutions
Establishing proactive data quality/freshness dashboards, monitoring, alerting, and anomaly remediation systems
Building practical data onboarding tooling and process automation solutions
Learning to effectively understand and deftly navigate the global compliance ecosystem (HIPAA, GDPR, etc.) to ensure your work respects the rights, regulations, and consent preferences of all stakeholders, including historical underserved or underrepresented populations
Developing a deep understanding of the clinical ecosystem, our products, and our business and how they all uniquely interact to help people
What You'll Bring to OneStudyTeam
4+ years of experience successfully developing and deploying data pipelines and distributed architectures, ideally in a space similar to ours (startup, healthcare, regulated data)
Hands-on experience implementing ETL/ELT best practices at scale and demonstrated practical experience or familiarity with a good portion of our stack, including: AWS services (Redshift, MSK, Lambda, ECS, ECR, EC2, Glue, Quicksight, Spectrum, S3, etc.), Postgres, dbt, Kafka, Prefect, Docker, Terraform
Excellent programming skills in Python and deep comfort with SQL. Clojure experience is also highly appreciated
Experience or interest in developing and managing enterprise-scale data, distributed data architectures
Able to independently ship medium-to-large features and start to support or participate in architectural design
Excellent written and verbal communication skills
Strong attention to detail is key, especially when considering correctness, security, and compliance
Solid software testing, documentation, and debugging practices in the context of distributed systems
Learn more about our global benefits offerings on our careers site: https://careers.onestudyteam.com/us-benefits
We value diversity and believe the unique contributions each of us brings drives our success. We do not discriminate on the basis of race, sex, religion, color, national origin, gender identity, age, marital status, veteran status, or disability status.
Note: OneStudyTeam is unable to sponsor work visas at this time. If you are a non-U.S. resident applicant, please note that OST works with a Professional Employer Organization.
As a condition of employment, you will abide by all organizational security and privacy policies.
For a detailed overview of OneStudyTeam's candidate privacy policy, please visit https://careers.onestudyteam.com/candidate-privacy-policy. This organization participates in E-Verify (E-Verify's Right to Work guidance can be found here).",3.2,"OneStudyTeam
3.2",Remote,201 to 500 Employees,2012,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable
24,Data Engineer,Employer Provided Salary:$58.00 - $60.00 Per Hour,"*Immediate Data Engineer - Databricks - 3 Positions Remote C2 or W2 No OPT *
Responsibilities :
●Designing and building the data Ingestion Pipeline
●Designing, building and maintain large, complex data processing pipelines using Databricks and Azure Data Factory in Azure to meet enterprise Data requirements
●Providing operational and functional support on creating, storing, managing, and maintaining enterprise data, including the ability to incorporate policies and procedures for centrally managing and sharing data through the data life cycle
●Identifying, designing, and implement internal process improvements: automating manual processes, optimizing data delivery, and re-designing for flexibility and scalability
●Building the infrastructure required for extraction, transformation, and loading of data from a wide variety of cloud and on-premises data sources.
●Working with stakeholders including to assist with data-related technical issues and support their data infrastructure needs.
●Working closely with data architecture, data governance and data analytics teams to ensure pipelines adhere to enterprise standards, usability, and performance.
●Experience in building Meta data driven framework using Databricks
●Experience in Code review and writing Technical Design
●Implement DataOps and DevSecOps for data initiatives
●Work on continuous improvement initiatives and effectively address root cause analysis outcomes to deliver sustainable excellence.
Qualifications :
●6+ years of experience in a Data Engineer or equivalent role in enterprise initiatives
●4+ years of experience with Azure: ADF, ADLS Gen 2, Azure Synapse, Databricks, Streamsets or equivalent technologies,
●5+ years of experience in working with SQL databases, Transaction replication and Change data capture technologies.
●Experience building processes to support data transformation, data structures, metadata, dependencies, and workload management
Job Type: Contract
Pay: $58.00 - $60.00 per hour
Compensation package:
1099 contract
Experience level:
6 years
Schedule:
8 hour shift
Work Location: Remote",-1,Sankrish Consulting LLC,Remote,-1,-1,-1,-1,-1,-1
25,Business Data Engineer,$76K - $102K (Glassdoor est.),"IAT Insurance Group has an immediate opening for a Business Data Engineer to map P&C data from source systems to target data warehouse and data marts. This role focuses on documenting source-to-target data mapping, data transformation, and derivation for ETL development. Internally we refer to this role as a Data Integration Analyst.
The ideal candidate will have at least two years of insurance or financial data experience
defining business needs to identify source data and mapping that to target data warehouses.
Internally we refer to this role as a Data Integration Analyst.

Possess a working understanding of business intelligence and data warehousing technologies.
Must be authorized to work in the United States and
must not require, now or in the future, VISA sponsorship for employment purposes.

This role works a hybrid schedule out of an IAT office in Naperville, IL, Rolling Meadows, IL, or Raleigh, NC, to support IAT’s ability to make data-driven decisions. This role will be required to work from the office Monday through Wednesday with the option of working Thursday and Friday remotely. Occasional travel is required. This role is called a Data Integration Analyst within IAT.

Responsibilities:
Document source to target data mapping, data transformation and derivation for ETL development. Develop extract SQL and lookups that will be utilized by the ETL process. Document how data should appear in the target for various source data scenarios such as data updates and deletes.
Analyze data-related business and technical needs, elicit and document requirements related to data integration from source systems to target data warehouse, data marts, data analytic tools, and information delivery solutions.
Develop hands-on experience with our systems to understand policy, claims and billing life cycles and information collected to operate our business.
Gather data needs from business consumers: BI/Analytics, Finance, Operations, etc.; and assess the business “reasonableness” of the requests, as well as getting to the best requirement for the business.
Identify and document data source for these data needs by digging into XML manuscripts, JSON data structures, relational table structures, talking with upstream BAs/architects.
Create functional specs documenting the data requirements and data sources for these requirements.
Perform other duties as assigned
Qualifications:
Must Have:
Bachelors’ degree and at least two years of insurance or financial data experience.
Equivalent is defined as six years of relevant experience.
Relevant experience as a business analyst for technical projects
Experience and proficiency in creating SQL queries out of complex data models.
Understanding of business intelligence/data warehousing technologies
Excellent oral and written communication and presentation skills, capable of presenting complex issues in a clear, concise and persuasive manner to the business and technical professionals, including C-level executives
Strategic mindset with an ability to plan and execute strategies
Demonstrated initiative, self-starter, with strong analytical and problem-solving skills
Strong work ethic and commitment to meeting deadlines
To qualify, all applicants must be authorized to work in the United States and must not require, now or in the future, VISA sponsorship for employment purposes.
Preferred to Have:
Advanced knowledge of TSQL, database schema design, reports, SQL performance tuning.
Strong knowledge of related technologies (Data Analytics, Business Intelligence, Warehousing, Information Governance, etc.).
Ability to troubleshoot difficult and undocumented issues with creative and well thought-out solutions, after gaining manager’s approval.
Strong knowledge of insurance industry data models/modeling relevant to the property & casualty industry and ability to apply models to a newly developed data warehouse and related tools and processes
Our Culture
IAT is the largest private, family- owned property and casualty insurer in the U.S. Insurance Answers Together is how we define IAT, in letter and in spirit. We work together to provide solutions for people and businesses. We collaborate internally and with our partners to provide the best possible insurance and surety options for our customers. It’s about far more than being a workplace.

We’re a work family.

At IAT, our fundamental belief is to a create a culture where all employees are heard and have a sense of belonging. Inclusion and Diversity are not just initiatives, it’s how we live. We’re committed to driving and building an open and supportive culture. By embracing the uniqueness of our employees, investing in their development, listening to, and engaging their ideas, we are stronger as an organization.
Our employees propel IAT forward – driving innovation, stable partnerships and growth. That’s why we continue to build an engaging workplace culture to attract and retain the best talent. We offer comprehensive benefits like:
26 PTO Days (Entry Level) + 12 Company Holidays = 38 Paid Days Off
Healthcare and Wellness Programs
Opportunity to earn performance-based bonuses
7% 401(k) Company Match and additional Discretionary Retirement Contribution
College Loan Assistance Support Plan
Educational Assistance Program
Mentorship Program
Dress for Your Day Policy
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran. We maintain a drug-free workplace and participate in E-Verify.

Come join the IAT family!

IAT Recruiter:
Steve Morley | Senior Recruiter
steve.morley@iatinsurance.com
www.linkedin.com/in/stevemorley916",4.1,"IAT Insurance Group, Inc.
4.1","Naperville, IL",501 to 1000 Employees,1991,Company - Private,Insurance Carriers,Insurance,$1 to $5 billion (USD)
26,Data Engineer,$76K - $101K (Glassdoor est.),"Overview
Trissential is a trusted partner for end-to-end quality services and management consulting for digital transformation. As a part of our parent company, Expleo, we are a global organization partnering with major corporations and leading non-profits in over 30 countries. Guided by our mission and values, Trissential puts people at the heart of our organization.
Come join an experience! Add your talent to a team of forward-thinking game changers that make an impact by driving innovative solutions.
Trissential is currently seeking a Data Engineer to join our dynamic team in Minneapolis, MN (Remote).
Responsibilities
Position Summary:
The Data Governance/Data Quality Subject Matter Expert (SME) is a professional responsible for designing, implementing, and managing the client’s data governance strategy and ensuring high data quality standards across data-centric operations and decision-making.
The SME is in charge of developing and maintaining robust data pipelines, ensuring data observability, managing data within the Microsoft Azure environment, and implementing data governance principles in alignment with industry best practices and regulatory standards.
Primary Responsibilities and Accountabilities:
Data Governance & Quality: This includes developing and implementing data governance policies and procedures, monitoring data quality, managing data within the Microsoft Azure environment, and ensuring compliance with data privacy regulations.
Data Pipeline & Workflow Development: Designing and implementing efficient and secure data pipelines in Azure Data Factory and workflows, ensuring optimal performance and incorporating data quality principals.
Data Integration & Observability: Designing data integration strategies, integrating data from multiple sources, ensuring data quality and observability through tools like Azure Synapse.
Data Security: Defining and implementing data security policies and procedures, including access control and data encryption within the Azure environment.
Performance Tuning: Optimizing data access, indexing, and query performance within Azure Data Factory to ensure scalable and reliable data infrastructure.
Monitoring & Troubleshooting: Monitoring data systems, troubleshooting issues, identifying performance bottlenecks, and collaborating with team members to resolve problems.
Collaboration & Communication: Working closely with stakeholders to understand their data needs and develop solutions adhering to industry best practices and the needs of the business.
Automation & Tooling: Automating repetitive tasks and maintaining tools necessary for data processing and storage within the Azure environment.
Qualifications
A Bachelor's degree in a related field such as computer science, mathematics, engineering, or information systems.
3+ years of hands-on experience programming in SQL.
2+ years of experience building and maintaining automated data pipelines and data assets using batch and/or streaming processes within the Microsoft Azure environment.
Experience in Data Governance OR Data Quality Management is a must.
Skills
Competencies:
Expertise in Microsoft Azure data tools, with a focus on Azure Data Factory and Azure Synapse for data processing, storage, and analysis.
Strong SQL skills and knowledge of data warehousing concepts and ETL (Extract, Transform, Load) processes within the Azure environment.
Proficiency in programming languages such as Python, and experience with big data technologies such as Hadoop, Spark, and Kafka.
Ability to design, build, and maintain data pipelines, with a particular focus on Azure Data Factory.
Strong analytical and problem-solving skills, with the ability to identify and resolve data-related issues effectively.
Experience with data security and privacy regulations, and understanding of HIPAA compliance.
Strong experience with data governance, data quality, and data observability principles.
Excellent written and verbal communication skills, ability to explain complex technical concepts to non-technical stakeholders.
Excellent collaboration and teamwork skills, with the ability to work in a team involving client data engineers, data scientists, and data analysts.
Strong attention to detail and commitment to ensuring high data quality.
Continuous learning mindset and ability to stay up-to-date with new developments and technologies in data governance and data quality
Works independently or well within a team
Wants to continuously grow knowledge base and skill set
Collaborative, consultative mindset
Works well in a fast paced environment
Strong technical background
Deep knowledge and curiosity about technology and systems
Agile mindset
Job Type: Contract
Work Location: Remote",4.1,"Trissential
4.1","Minneapolis, MN",201 to 500 Employees,2003,Subsidiary or Business Segment,Business Consulting,Management & Consulting,$25 to $100 million (USD)
27,GCP Data Engineer,Employer Provided Salary:$50.00 - $56.00 Per Hour,"JOB Description: -
ABOUT CONGLOMERATE
Conglomerate IT is a certified and a pioneer in providing premium end-to-end Global Workforce Solutions and IT Services to diverse clients across various domains. Visit us at ConglomerateIThttp://www.conglomerateit.comConglomerateIT
Conglomerate IT mission is to establish global cross culture human connections that further the careers of our employees and strengthen the businesses of our clients. We are driven to use the power of global network to connect business with the right people without bias. We provide Global Workforce Solutions with affability.
We offer a gamut of services across diverse domains, categories, skill sets with varying lengths of assignments /core capabilities included:
· Application Development Services
· Business Intelligence Services
· Enterprise Resource Planning
· Infrastructure Support Services
· Testing Services
· Program / Project Management
· Temporary & Permanent Staffing
Conglomerate IT is headquartered in Addison, Texas with branch offices across Canada, India, Sri Lanka, Argentina to further serve our clients.
JOB ROLE: GCP Data Engineer
Location: Job Type:Hartford, CT (Onsite Role)
Contract : 12+ Months
Work Authorization: w2 ,1099
Must have Skills: - Skills: Python/PySpark, GCP Cloud , HDFS, Hive, Big data
About Role: -
As a GCP Data Engineer, your primary responsibility will be to design, develop, and manage data pipelines and data architecture on the Google Cloud Platform. You will work closely with data scientists, analysts, and other stakeholders to ensure efficient data flow and storage. Your expertise in GCP services and data engineering best practices will play a crucial role in maintaining a scalable, reliable, and high-performance data infrastructure.
Roles and Responsibilities:
· Design and implement data pipelines: Develop ETL (Extract, Transform, Load) processes to move data from various sources into GCP storage solutions such as BigQuery, Cloud Storage, and Datastore.
· Data modeling: Design and optimize data models to support data analytics, reporting, and machine learning initiatives. Ensure data accuracy, integrity, and appropriate access controls.
· Performance optimization: Fine-tune data pipelines and query performance to maximize efficiency and reduce latency, utilizing techniques like partitioning, indexing, and caching.
· GCP services utilization: Leverage GCP services like Dataflow, Dataproc, Pub/Sub, and Composer to create, schedule, and manage data processing and orchestration tasks.
· Data integration: Collaborate with cross-functional teams to integrate data from various sources, both internal and external, to enable comprehensive analysis and reporting.
· Data quality and governance: Implement data quality checks, monitoring, and validation processes to ensure data accuracy and consistency across the platform.
· Security and compliance: Implement security measures and access controls to protect sensitive data. Ensure compliance with industry standards and regulations.
· Documentation: Create and maintain technical documentation for data pipelines, workflows, and processes.
· Troubleshooting and support: Diagnose and resolve data-related issues, performance bottlenecks, and operational challenges in a timely manner.
Ideal Profile
· You have experience with Python Hive, Big data
· You have experience withYou GCP Cloud
· have strong experience with HDFS and other relevant tools/technologies.
· You have advanced python skills.
· You have PySparkknowledge.
· You have excellent communication and collaboration skills.
· You have attention to details.
· You are self-directed.
What's on Offer?
· Join a team of world class IT professionals
· Comprehensive salary package
· Great opportunity for growth and development
Job Type: Contract
Salary: $50.00 - $56.00 per hour
Experience level:
7 years
Schedule:
Monday to Friday
Experience:
google cloud platform: 4 years (Required)
Work Location: In person",-1,CONGLOMERATE IT LLC,"Novi, MI",-1,-1,-1,-1,-1,-1
28,Snowflake Data Engineer,Employer Provided Salary:$70.00 - $80.00 Per Hour,"Job: Snowflake Data Engineer – Contract (6+ Months) – Stillwater, MN
REMOTE - HAVE TO WORK ONISTE WHEN EVER CLIENT CALL. Preferably local to MN NEEDED
EAD – GC – H4- EAD G C - CITIZEN
W2 Contract
Primary Responsibility:
Enabling operational data use via our Snowflake Platform which includes creation and maintenance of Snowflake data shares for both internal and external use cases as well as administration of Snowflake and Snowflake permissions.
Secondary Responsibility:
Snowflake administration and permissions along with providing support to Enterprise Data Team in the form of creating data pipelines, curating, and modeling data, and helping team to deliver on analytics initiatives.
Required Skills:
Must have strong Data Engineering / Administration experience with the ability to support Snowflake API including creating and guiding business partners on best practices for calling APIs to read data.
Must have Snowflake administration experience including Snowflake API experience.
Knowledge of SQL with the ability to turn requirements into performant queries, create views, manage database objects (tables, views, schemas), and apply permissions.
Work with business to understand need and coordinate with Enterprise Data Team (EDT) Product Owner as needed to prioritize data sources for ingestion into Snowflake.
Manage permissions on data and sharing capabilities using Snowflake RBAC, RLS, CLS, and sharing (external & internal) via Snowflake data shares (e.g., reader account, separate account, exchange)
Coordination and potential ""modeling"" of data to enable operational needs.
Performance monitoring and support for operational ""data shares""
Desired Skills:
Any experience working with MuleSoft would be a plus.
Job Type: Contract
Salary: $70.00 - $80.00 per hour
Expected hours: 40 per week
Experience level:
10 years
8 years
9 years
Schedule:
8 hour shift
Day shift
Monday to Friday
Experience:
Data Engineer: 7 years (Required)
Snowflake API: 4 years (Required)
Snowflake administration: 6 years (Required)
Snowflake RBAC, RLS, CLS: 5 years (Required)
Willingness to travel:
50% (Required)
Work Location: Remote",-1,Zettalogix Inc,Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
29,Data Engineer,Employer Provided Salary:$65.00 Per Hour,"Job Title: Data Engineer (23-32722)
Location: Boston, MA (2-3 day onsite a week)
Duration: Contract
Job Description:
Implementing ETL pipelines within and outside of a data warehouse using Python and Snowflakes Snow SQL
Querying Snowflake using SQL.
Development of scripts using Unix, Python, etc. for loading, extracting, and transforming data.
Knowledge of Amazon Web Services Redshift
Assist with production issues in Data Warehouses like reloading data, transformations, and translations
Develop a Database Design and Reporting Design based on Business Intelligence and Reporting requirements
Skills: Snowflake, Databrcks, Azure Synapse
Job Type: Contract
Pay: Up to $65.00 per hour
Ability to commute/relocate:
Boston, MA 02108: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Are you local to Boston, MA?
Experience:
Data Engineer: 7 years (Required)
ETL: 5 years (Required)
data warehouse: 5 years (Required)
Python: 5 years (Required)
Snowflakes: 4 years (Required)
Databrcks: 4 years (Required)
Azure Synapse: 4 years (Required)
Work Location: Hybrid remote in Boston, MA 02108",-1,"Hayward Group, LLC","Boston, MA",1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
