,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
150,"Data Engineer, Sales (Remote)",Employer Provided Salary:$90K - $150K,"#WeAreCrowdStrike and our mission is to stop breaches. As a global leader in cybersecurity, our team changed the game. Since our inception, our market leading cloud-native platform has offered unparalleled protection against the most sophisticated cyberattacks. We’re looking for people with limitless passion, a relentless focus on innovation and a fanatical commitment to the customer to join us in shaping the future of cybersecurity. Consistently recognized as a top workplace, CrowdStrike is committed to cultivating an inclusive, remote-first culture that offers people the autonomy and flexibility to balance the needs of work and life while taking their career to the next level. Interested in working for a company that sets the standard and leads with integrity? Join us on a mission that matters - one team, one fight.
About the Role:
The Data Engineer is responsible for building and maintaining the data foundations of the Sales, Specialist Sales, and Sales Engineering business units and automating and aggregating data from internal systems as well as external vendors and agencies. As a key member of the Sales Data & Analytics team, the Data Engineer collaborates with Analysts and Sales leadership to create data models that power business intelligence and analytics across business planning, pipeline analysis, bookings forecast optimization, sales analytics, and lead source attribution.
They are a self-driven individual with excellent analytical and problem solving skills, able to quickly comprehend and adapt to emerging priorities and thrive in a fast-paced, high-performing environment.

In addition to managing the data foundation, the Data Engineer will work across IT, Sales Operations, Marketing Operations, and Finance to align on standardized processes, metrics, and architecture. They also will create and maintain documentation on all processes and datasets.
What You'll Do:
Design, develop, and maintain a data platform that serves as the foundation of the Sales, Specialist Sales, and Sales Engineering business units, automating and aggregating data from internal systems as well as external vendors
Design, develop, build and maintain data models to deliver insightful analytics while ensuring the highest standard in data integrity
Build data pipelines and reports that enable analysts and other stakeholders across the business unit
Interface with engineers from other systems and applications to ensure proper data collection
Ensure data quality by implementing data detection mechanisms
Maintain and onboard new systems/vendors to enable data collection and analytics for the Sales business unit
Participate in reviewing the data models created by the team and change the existing data models in production as necessary
Educate your partners: use your data and analytics experience to “see what’s missing,”identifying and addressing gaps in their existing processes
Support existing processes running in production and optimize when possible
What You’ll Need:
3+ years of experience as a Data / Analytics Engineer, ETL Developer, or similar functions at a fast-paced company, including designing, building, and maintaining data processing systems
3+ years of experience with production-level SQL, with the ability to write, analyze, and debug SQL queries
2+ years of experience with Python preferred
Experience with Salesforce and Snowflake preferred
Experience with Tableau preferred
Experience with Sales, Alliances, and/or Marketing a plus
BS/MS in Computer Science, Data Science, Applied Mathematics, Statistics, or related field
Effective communication, at scale, through multiple media: presentations, dashboards, company-wide datasets, bots and more
Demonstrated understanding of development processes and agile methodologies
Intellectually curious and willing to learn
#LI-Remote
#LI-DV1
#LI-HK1
Benefits of Working at CrowdStrike:
Remote-first culture
Market leader in compensation and equity awards
Competitive vacation and flexible working arrangements
Comprehensive and inclusive health benefits
Physical and mental wellness programs
Paid parental leave, including adoption
A variety of professional development and mentorship opportunities
Offices with stocked kitchens when you need to fuel innovation and collaboration
We are committed to fostering a culture of belonging where everyone feels seen, heard, valued for who they are and empowered to succeed. Our approach to cultivating a diverse, equitable, and inclusive culture is rooted in listening, learning and collective action. By embracing the diversity of our people, we achieve our best work and fuel innovation - generating the best possible outcomes for our customers and the communities they serve.
CrowdStrike is committed to maintaining an environment of Equal Opportunity and Affirmative Action. If you need reasonable accommodation to access the information provided on this website, please contact
Recruiting@crowdstrike.com
, for further assistance.
CrowdStrike, Inc. is committed to fair and equitable compensation practices. The base salary range for this position in the U.S. is $90,000 - $150,000 per year + variable/incentive compensation + equity + benefits. A candidate’s salary is determined by various factors including, but not limited to, relevant work experience, skills, certifications and location.
CrowdStrike participates in the E-Verify program.
Notice of E-Verify Participation
Right to Work",4.3,"CrowdStrike
4.3",Remote,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
151,Senior Data Center Engineer,-1,"Marco is a one-stop shop for all things business tech. Our employees are “movers and shakers” and our company is always striving to do what’s right. Does this sound like a culture you want to be a part of? We’re hiring a new team member to help take Marco’s technology further – working full-time, Monday - Friday, 8am-5pm.
More about us. We do it all – from copy and print solutions to IT and managed services. We are an organization led by salespeople with 650+ engineers ready to fix any and all issues. We have offices in 12 states and service nationally.
Join our growing team. You won’t regret it.

The Senior Data Center Engineer is responsible for providing quality services and solutions to our internal clients while maintaining a high level of client satisfaction. This position works cooperatively with other teams in a coordinated effort to develop, design, implement and support Marco’s Data Centers, along with the IT environment that depends upon them. While not a leadership position, the Senior datacenter engineer displays leadership qualities and may be called upon to lead others in certain situations.

ESSENTIAL FUNCTIONS:
Lead the overall design and implementation of the technology stack within the Marco Data Centers
Maintain physical access to the Marco Data Centers and be a primary contact for essential services
Perform proactive maintenance and reactive support to the equipment within the Marco Data Centers
Create and maintain documentation for all equipment within the Marco Data Center. Review and assist others with their documentation, offering constructive feedback and pointing out deviations from our policies and standards where necessary.
Report on the health of the Marco Data Centers, perform capacity planning and proactively provide recommendations for future growth
Monitor and provide proactive recommendations for backup systems and disaster recovery processes
Review all systems and make technical/process recommendations for improving efficiency
Assist in defining standards for all systems and processes provided by the Data Center Services group
Administer and maintain a reliable, stable, secure and cost-effective hosting environment to deliver 24x7x365 operational service
Provide escalated remote technical support to Marco Data Center clients. Handle requests with due urgency, empathy, and a spirit of cooperation.
Document your work, including troubleshooting steps, time, and resolution in the service ticketing system.
Ensure your work and the work of others adheres to Marco internal policies and applicable regulatory requirements.
Create and maintain standard templates, documentation, images, policy, and automation that will aid in a consistent and rapid deployment of Marco Data Centers
Research, test and recommend new tools and products to enhance the offering and efficiency of Marco’s Data Centers
Document the procedures, infrastructure and environments and keep updated with changes to the environment
Implement and maintain Data Center system builds that are consistent, optimized for client experience, overall performance and supportability
Set deadlines for projects, then organize your time to meet these deadlines; be willing to put in extra time and effort to meet a time-bound goal when necessary
Mentor other staff while you assist with implementation or utilization within your area of technical specialty
Work multiple projects simultaneously and provide consistent, high-quality results
Assist with implementation and or migration of clients’ existing data and applications
Perform system and application testing to provide functional environment
Provide onsite and or remote technical support to Marco clients during onboarding process
Implement changes and work orders for existing Marco clients
Review customer hosted systems and make technical/process recommendations for improving efficiency
Stay up to date with relevant state-of-the-art technology, equipment, and/or systems
QUALIFICATIONS:
Bachelor’s Degree and 4+ years of experience or equivalent experience
Experience and current certifications or specializations aligning with the technologies used in Marco’s Data Center to include Cisco NX-OS, SAN-OS, IOS, UCS-B, ASAv, EMC VNX, Meraki MX, VMWare vSphere, Citrix XenApp, Zscaler and XenDesktop preferred.
Current high level industry recognized certifications including one or more of the following: CCNP, CCE, VCDX, EMCTA
Solid understanding of the administration of network operating systems and services found in a Data Center environment
Benefits:
We’re not just competitive when it comes to business tech – we’re also pretty proud of what we offer our employees. Our benefits include medical, dental, and vision insurance. We also have paid holidays and vacation, 401k with generous company match, flexible spending accounts, employee purchase program, employer-paid life insurance, voluntary-term life insurance, short and long-term disability, critical illness and accident benefits, and pet insurance. Yes, we care about your furry family too.

all benefits are dependent on employment status
Equal Opportunity Employer /AA Employer/Minorities/Women/Protected Veterans/Individuals with Disabilities
Applicant Labor Law Posters",4.0,"Marco Technologies LLC
4.0",Remote,1001 to 5000 Employees,1973,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD)
152,Data Engineer (multiple openings) - IHM,Employer Provided Salary:$88K - $157K,"Discover. A brighter future.
With us, you’ll do meaningful work from Day 1. Our collaborative culture is built on three core behaviors: We Play to Win, We Get Better Every Day & We Succeed Together. And we mean it — we want you to grow and make a difference at one of the world's leading digital banking and payments companies. We value what makes you unique so that you have an opportunity to shine.

Come build your future, while being the reason millions of people find a brighter financial future with Discover.

Job Description:
Employer: DFS Corporate Services LLC

Job Title: Data Engineer (multiple openings)

Job Location: Riverwoods, Illinois

Job Type: Full Time

Duties: Responsible for designing, developing, testing, and maintaining complex data solutions for the product. Mentor and influence peers to achieve commitments on data solutions on time and with quality. Telecommuting and/or working from home may be permissible pursuant to company policies.

Requirements: Employer will accept a Bachelor's degree in Computer Science, Computer Engineering, or a related field and 3 years of experience in Senior Data Engineer; ODI/DW/Batch Developer or related occupation.

Position required skills: Three (3) years of experience in the job offered or related occupation: working with Agile software development methodology and Agile management tools, including Jira; utilizing modern engineering practices, including the design and development of ETL data integration solutions in data warehouse environments; working with relational databases and Cloud-based technologies; utilizing design and architecture experience on large-scale ETL solutions; and working with Enterprise Data warehouse data models and dimensional modeling concepts, source to target mapping, and data integration architecture.

Position eligible for incentives under Employee Referral Program.

Rate of Pay: The base pay for this position generally ranges between $88,150.00 to $157,000.00. Additional incentives may be provided as part of a market competitive total compensation package. Factors, such as but not limited to, geographical location, relevant experience, education, and skill level may impact the pay for this position. We also offer a range of benefits and programs based on eligibility. Learn more at MyDiscoverBenefits.com .

QUALIFIED APPLICANTS: Please apply directly through our website by clicking on “Apply Now.” No calls. Equal Opportunity Employer/disability/vet.

What are you waiting for? Apply today!

All Discover employees place our customers at the very center of our work. To deliver on our promises to our customers, each of us contribute every day to a culture that values compliance and risk management.

Discover is committed to a diverse and inclusive workplace. Discover is an equal opportunity employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, protected veteran status, or other legally protected status. (Know Your Rights)",3.9,"Discover Financial Services
3.9","Riverwoods, IL",10000+ Employees,1985,Company - Public,Banking & Lending,Financial Services,$1 to $5 billion (USD)
153,"Staff Engineer, Data Infrastructure",Employer Provided Salary:$180K - $240K,"The Mission:
This is a critical and exciting time at Enigma. We're transforming the small business financing ecosystem, and our product is gaining adoption even faster than we anticipated. This creates a new set of technical challenges for us as we continue to scale.
Over the past year we've made significant investments in our data infrastructure to allow engineers and data scientists to quickly deliver customer value by reliably testing and shipping changes to our data pipeline. The challenges ahead are to:
Reduce overall runtime of our data pipeline
Improve computational efficiency to reduce costs
The Role:
This is a role responsible for developing and implementing our strategy for driving data processing efficiency. Your impact will be measured by:
The increase in the team's capability to optimize data transformations (combination of methodology and tooling)
The specific improvements we achieve in processing time and computational cost
This role has an important hands-on component - you'll be showing the team what good looks like. However, your greatest impact will be in the technical strategy you'll formulate and the close coaching and mentorship you'll provide to team members.
We're looking for someone who:
Is motivated by leading engineers to increase the efficiency and speed of complicated data processing systems
Thrives as a coach and mentor and measures their impact by the increase in capabilities of the team
Operates with a bias for action and knows how to deliver value in the short, medium and long term
Adopts a principled approach to difficult data processing problems and demonstrates expertise and excellence in their engineering craft
Operates transparently, collaboratively and with low ego—loves learning from others and having their ideas questioned and challenged
What makes this job interesting?
Impact: Your decisions will determine the speed at which we can scale to take on new customers and impact the developer experience of dozens of teammates.
Technical Challenge: You will take on some of our thorniest technical problems and render them tractable.
Leadership: Success in this role will achieved through building the team's capabilities and influencing our engineering culture.
Our ideal candidate:
Knows Databricks and Spark inside and out
Brings a clear point of view on data processing optimization, data modeling, cluster management and Databricks performance techniques
Has a strong track record of technical leadership to grow and scale teams
About Us:
At Enigma, we're building the single, most reliable source of data on businesses to power the future of financial services. By engineering better data from hundreds of public and third-party sources, we aim to tell the complete story of every business, so that companies of every size can access the financial services they need to grow and thrive. Our core values – generosity, curiosity, ingenuity, & drive – guide everything we do, from how we make our most important product decisions to how we work with and support one another on a daily basis. We're a team of curious, driven individuals with diverse backgrounds and skills, but we're all passionate about engineering deeper understanding through data—together. If this resonates, we would love to hear from you!
We are proud to be an equal opportunity workplace and an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.
Salary Range: $180,000-$240,000
A note on salary ranges: we pride ourselves on paying competitively for our size and industry. Salary is one piece of a total Enigma compensation package that includes additional benefits and opportunities. All of our compensation packages include equity because we believe 100% of Enigma employees should have the option to purchase ownership in the company and benefit from the value we're creating together.",-1.0,Enigma,Remote,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
154,Data Engineer I,-1,"Overview:
This position sits within our Product Development division, which develops, tests, and improves our software solutions in an innovative and collaborative environment.

ConstructConnect is looking for a full-time Data Engineer based in the United States. We support full and/or partial remote work depending on the area you live in.

ConstructConnect has built up multiple sources of data over the course of many years and acquisitions. Our data engineers work to build bridges and pathways between data sources. Our goal of one source of truth is accomplished with a myriad of tools as we build out the company’s data lake and data warehouse. This role has the unique opportunity to consume and manage the nation’s largest collection of construction data.

The ideal candidate for this role is excited about data in all its forms, desires to build a source of data truth, and is looking forward to leveraging Google Cloud’s vast array of data technologies.

Opportunity

The Data Engineer enhances our data pipelines using a combination of technologies and standard engineering practices. They are responsible for working with the software engineering, marketing, product, data science, and customer service teams to ensure our data is delivered in a timely and scalable fashion.
Responsibilities:
What You’ll Be Doing
Assembling large, complex sets of data that meet business requirements
Modernizing and innovating data delivery pipelines using cloud technologies
Ensure data is properly curated and transformed for analysis and consumption
Collaborate with data scientists and architects
This job description in no way implies that the duties listed here are the only ones that team members can be required to perform
Qualifications:
What You Bring to the Team
Creative problem-solver who is passionate about digging into complex problems and devising new approaches to reach results
Strong communication skills and experience distilling and presenting complex quantitative analysis into action-oriented recommendations
Understanding of programming languages such as Python, JavaScript, C#, or other language
Understanding of SQL Queries, Stored Procedures, Views, and Triggers
Understanding of the concepts of ETL or ELT (Extract, Transform, Load) processes
Familiarity with cloud-based data technologies
1 – 3 years professional experience managing Data Lakes and Data WarehousesBachelor’s Degree or equivalent experience in Computer Sciences, Database Development, or a related discipline
Physical Demands and Work Environment

The physical activities of this position include frequent sitting, telephone communication, working on a computer for extended periods of time. Visual acuity is required to perform activities close to the eyes.
This position is fully remote with only occasional travel to the office for team meetings and events. Team members are expected to have an established workspace.
Ability to work remotely in the United States or Canada.
E-Verify Statement

ConstructConnect utilizes the E-Verify program with every potential new hire. This makes it possible for us to make certain that every employee who works for ConstructConnect is eligible to work in the United States. To learn more about E-Verify you can call 1-800-255-7688 or visit their website. E-Verify® is a registered trademark of the United States Department of Homeland Security.

Privacy Notice",3.9,"ConstructConnect
3.9",Remote,1001 to 5000 Employees,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
155,USA - Infrastructure Data Engineer (AWS),$104K - $149K (Glassdoor est.),"Job Title: Infrastructure Data Engineer (AWS)
Location: San Jose, California, United States
Type: Fulltime

The candidate has to be in San Jose, CA and it is 100% onsite job”.

Roles & Responsibilities:
Design, build and maintain data platform infrastructure on AWS environment.
Oversee design, build, and maintain data platform infrastructure on AWS environment.
Develop data pipelines to collect the metrics that is required to monitor data refreshes, reports deliveries and track SLAs.
Work with the DWH development team and business users in establishing SLAs for data refreshes and reports.
Build continuous integration/deployment (CI/CD) pipelines to accelerate development and improve team agility.
Oversee project.
Monitor all aspects of data platform system security, performance, storage, incidents, and usage for databases, data pipelines, applications, and infrastructure on AWS. Escalate to respective teams for fixes.
Ensure data pipelines meet intraday and daily SLAs, as per documented SLA definitions and escalate accordingly.
develop appropriate instrumentation to collect metrics on system performance, cost, data ingress/egress /storage processes.
Have a clear understanding of the reports/analyses/insights to be driven by data and build data driven solutions to optimally support the operational analytics needs.
Documents user stories, epics, and reports
Coordinate infrastructure enhancements and maintenance with the system/network engineering teams
Work with DWH development team and analytics team to do manual releases where required.
Onboard users to data analytics systems with appropriate approvals
Conduct system performance tests and collect metrics. Tune/add capacity.
Complete knowledge management processes
Own strategy and communicate potential major shifts in expected workload based on business, market, or operational changes.
Operate ongoing business relationship management sessions to review operational metrics, understand pain points, identify upcoming projects and engagement efforts.",-1.0,Avestacs,"San Jose, CA",51 to 200 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
156,Data Engineer,-1,"Position Purpose
Within the Reporting and Analytics team, the Data Engineer (DE) will liaise with the Cloud DBA and the Infrastructure team. The DE shall work with constructs available within database platforms (managed by Infrastructure) to support analytics and reporting-specific needs. The DE shall implement methods to improve data reliability and quality, combining raw information from various sources to create consistent and machine-readable formats. The DE shall also develop and test architectures that enable data extraction and transformation for predictive or prescriptive modeling.
At MiHIN, we recognize that our diversity is our greatest strength. We draw on the differences in who we are, what we've experienced, and how we think to serve our stakeholders and communities best. Because our family of companies serves everyone, we believe in including everyone. This means we strive to hire the most talented and qualified employees that are diverse in thinking and by race, gender, gender identity, gender expression, age, religion, sexual orientation, physical abilities, and socio-economic upbringing.
Duties and responsibilities
Work as a team member in the Reporting and Analytics department, collaborating with Data and Reporting Analysts to:
Ensure that Information MiHIN produces, maintains, stores, or transmits remains secure through adherence to MiHIN's Security Policies and Procedures.
Evaluate business needs for reporting and objectives.
Integrate large volumes of data from internal and external sources to enhance insights in support and in sync with business goals.
Working with large volumes of data, ensure ETL solutions architecture will support the requirements of the Reporting and Analytics team and the needs of the business in general.
Develop, test, deploy, and establish monitoring for reporting data repositories
Develop, test, deploy, and establish monitoring for data pipeline processing components to move data from origin sources to reporting repositories.
Identify opportunities for external data acquisition, for value add to analysis insights.
Assists in post-implementation support, resolving issues, and raising defects appropriately.
Drive continuous improvement in data quality and access performance/efficiency.
Employ a variety of languages and tools (e.g., scripting languages) for data management and integration across sources.
Recommend methodologies and technologies to improve data reliability, efficiency, and quality.
Liaison with the infrastructure team for systems/platform level planning and administration.
Create and maintain documentation of knowledge assets and processes (mapping, data flows, repositories, etc.).
Act as a backup for Data and Reporting Analysts; Development of reporting and dashboard visualizations, in collaboration with team members and/or individually, as an overflow resource as that workload fluctuates.
Qualifications
Minimum Requirements include:
Bachelor's degree or advanced certification in Statistics, Data Science, Computer Science, or a related field
6-10 years of experience in data engineering and data analytics
Demonstrable experience with scripting languages such as Python, SQL, and Procedural SQL
Advanced data pipeline development skills:
Strong knowledge of relational databases and SQL. data into a relational database(s). Ability to write complex SQL queries.
Advanced data manipulation skills: read in data, process and clean it, transform and recode it, merge different data sets, reformat data between wide and long, etc.
Technical expertise in data models, data mining, and segmentation techniques.
Demonstrated ability to learn, apply, and troubleshoot new techniques in solving data management challenges.
Demonstrated ability to work effectively in teams in both lead and support roles.
Strong analytical and problem-solving skills with the ability to work independently with minimal supervision.
Curiosity to dive below the surface and identify critical strategic implications in the data.
Ability to effectively collaborate with all levels of the organization.
Preferred qualifications include:
Master's degree in statistics, data science, computer science, or related field.
Data engineering certificate (e.g., AWS Certified Big Data – Specialty certification) is a plus
Deep understanding of healthcare messaging and data standards
Experience working with Amazon Web Services cloud infrastructure services: Athena, S3, Glue, Quicksight, Aurora – PostgreSQL, etc.
Tableau Prep, Developer, Server experience.
Direct reports
May supervise an intern",2.8,"Michigan Health Information Network
2.8",Remote,201 to 500 Employees,2010,Nonprofit Organization,Information Technology Support Services,Information Technology,Unknown / Non-Applicable
157,Senior Data Engineer,-1,"We are a digitally native technology services company where innovation, design and engineering meet scale. We use some of the latest technologies in the digital and cognitive field to empower organizations in every aspect.

Right now, we are looking for Data Engineers to join our team at Globant!

You will get the chance to:
Work with professionals who have created some of the most revolutionary solutions in their fields.
Make an impact. Work in large-scale projects globally.
Develop your career in our Studios. Each Studio represents deep pockets of expertise on the latest technologies and trends and delivers tailored solutions focused on specific challenges.
Develop your career within an industry or multiple industries.
Work in the city you want, and be nourished by cultural exchanges.
Design, build, and manage the data platforms and data pipelines necessary for optimal extraction, transformation, and loading of data from various sources.
Work with stakeholders to assist with data-related needs.
Create data products to support multiple consumers' needs.
Conduct complex data analysis and data modeling tasks.
Develop and implement data quality, profiling, and cleansing activities
Be empowered to choose your career path: we have more than 600 simultaneous projects, so you can choose where and how to work.
Be part of an agile pod. Driven by a culture of self-regulated teamwork, each team -or POD- works directly with our customers with a full maturity path that evolves as they increase speed, quality and autonomy.

What would help you succeed:
Believe and love what you do.
Enjoy solving problems.
Have imagination and love innovating.
Being flexible & goal oriented.
Advanced English skills.
High performance analytics.
Batch and Streaming processing
Experience with SQL and NoSQL databases, like MongoDB, CosmosDB
Knowledge at Azure Databricks, Azure Data Factory, Azure SQL and Azure Synapse
Experience with Java or Python, + Scala.
Practical experience in AWS cloud, using Spark, Databricks, Snowflake.
Nice to have: Azure Purview and Data Mesh

At Globant we believe that an inclusive culture and a diverse environment makes us stronger. We encourage people to have an inclusive spirit as our global footprint expands. We seek to generate a place of inspiration and growth for everyone. A safe space, based on equity as a value, where everyone's careers can be promoted and developed in the same way. There is no innovation without diversity and there is no improvement without plurality.

Are you ready?",4.3,"Globant
4.3",Arkansas,10000+ Employees,2003,Company - Public,Software Development,Information Technology,$1 to $5 billion (USD)
158,DATA ENGINEER,Employer Provided Salary:$48.00 - $58.00 Per Hour,"STAND 8 is a global leader providing end-to-end IT Solutions. We solve business problems through PEOPLE, PROCESS, and TECHNOLOGY and are looking for individuals to help us scale software projects designed to change the world!

We are currently seeking a Data Movement Engineer who can assist us with modernizing our current ETL environment, as well as begin building new ETL/ELT workflows and data pipelines as we move towards a cloud environment. The Data Movement Engineer will support our data architects, data analysts, and business intelligence developers on various data initiatives. They must be self-directed and comfortable supporting the data requirements of multiple teams and systems. The ideal candidate will also possess experience in the data management domain and be willing to contribute their technical skills and experience towards the development of elegant and efficient data processes and systems.

Core Responsibilities
Complete full life cycle of ETL/ELT development to address business needs or resolve issues including design, mappings, data transformations, scheduling, and testing.
Translate data movement requirements into technical designs.
Develop ETL/ELT workflows, mappings, and data pipelines to extract, transform, and load data into target environments.
Develop data extraction and transmissions to external vendors.
Develop test plans and perform unit testing.
Create supporting documentation for new processes.
Work closely with data analysts to gain understanding of business processes and corporate data.
Determine impacts to data warehouse structures and information flows due to changes in business or technical requirements.
Contribute to architectural decisions to support business processes.
Provide production support for data solutions.
Complete root cause analysis and contribute to remediation planning and implementation.
Perform data quality analysis, report data quality issues and propose solutions for data quality management.
Learn and expand upon internal controls and participate in customer support.
Prepare effort estimation including researching and estimating costs of software development, unit testing. May provide estimates for upgrades of vendor packages upgrades and integration with existing systems.
On Call and/or after hours work required.
Other related duties as directed.
Skill Qualifications
Required
Minimum of 5 years of relevant experience in data warehousing, business intelligence tools, and the analysis of data
Minimum of 3 years of SQL query development, preferably in multiple database management platforms, and working with normalized relational databases and dimensional data warehouse implementations
Proficiency in ETL/ELT concepts and tools (Informatica IICS and PowerCenter preferred)
Some experience with cloud-based database technologies required
Working knowledge of data warehousing concepts, structures and ETL best practices
Experience using query tools (e.g. AQT, MS Query)
Ability to problem solve using analytical thinking skills
Must work well independently - must be inquisitive and seek answers to complex questions without being prompted.
Strong organizational and time management skills
Strong communication skills including verbal and written to communicate effectively with clients and management.
Strong project management skills to ensure that projects get done on time and within budget.
Effectively participates in teams and moves the team toward completion of goals.
Preferred:
Some experience with data visualization tools (e.g. Tableau) desirable
Education and Experience Qualifications
Required
BA or BS in Computer Science, Information Systems or related field
5+ years’ experience
The US base range for this contract position is $48-$58/hour. Our salary ranges are determined by role, level, and location. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training",4.4,"STAND 8
4.4",Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
159,Data Engineer,Employer Provided Salary:$105K - $121K,"It's fun to work in a company where people truly believe in what they are doing. At Dutch Bros Coffee, we are more than just a coffee company. We are a fun-loving, mind-blowing company that makes a difference one cup at a time.
Being part of the Dutch Family
You are adaptable, a servant leader, and community-minded. You view yourself as an unfinished product on the constant pursuit of personal and professional development. We rely on our people to uphold our core values of speed, quality, and service to protect our culture and ensure our growth remains limitless!

Dutch Bros mission statement
We are a fun-loving, mind-blowing company that makes a massive difference one cup at a time.

Who we are
Dutch Bros puts people first in everything we do. Joining our team gives you the opportunity to build a compelling future while making a massive difference in the lives of our customers and communities.
We love people and we love OUR people! Here’s what we offer
Here at Dutch Bros, we want our employees to feel valued, and we recognize there's more to value than a salary. The following benefits and perks were hand-picked to cater to our diverse employee base:
Medical/Dental/Vision/Short Term Disability/Life insurances
Paid Sick Days
401(k) plan with employer match after one year of employment
Education Benefit Program
Vacation/Floating Holidays/Paid Time Off
Paid Parental Leave
Flexible Schedule
Paid Volunteer Days
Various employee discounts
Office perks, such as hi-lo desks, snacks provided daily, casual dress code, and an in-house coffee bar with a dedicated Broista
Position Overview
The Data Engineer is a lifelong learner with deep knowledge of data warehouse and ETL solutions. This role engages in BI activities which include the design, development, and implementation of data assets, data governance policies, and data management processes. This role works with other teams to understand and collect requirements for designing data assets (data warehouses, pipelines,etc.) and deliver reliable and sustainable data products for internal use.
Key Result Areas (KRAs)
Design, develop, and improve ETL and data warehouse tools at Dutch Bros to deliver reliable, high quality and sustainable data solutions:
Design and develop new ETL solutions
Improve the performance and effectiveness of current ETL processes
Design and implement new data warehouses
Monitor and improve the performance of the current data warehouses
Perform ongoing preventive maintenance on data pipelines and related applications
Develop and improve the data asset documentation:
Build data catalog for the legacy and new data assets
Develop data architecture diagram
Develop data dictionaries for the legacy and new data assets
Categorize and tag the data to democratize the data assets to a wider group
Develop ETL and data warehouse description documentation
Develop and support the data governance efforts:
Develop data policies to manage the access and availability of data assets
Develop data policies to support privacy and security compliance efforts
Monitor the permissions, access and availability of data for different internal and external users
Apply the best practices to improve the data security for the data in motion or at rest
Other duties as assigned
Job Qualifications
Required Qualifications:
Minimum of 3 years of experience in a data engineering role, required
2 additional years of experience developing data warehouses on Snowflake platform, required
Bachelor's degree in Computer Science, Software or Computer Engineering, Applied Math, Physics, Statistics, or a related field, preferred
Experience with data warehousing concepts, SQL, and SQL Analytical functions, required
Experience in using the Azure platform to implement data solutions (ADF, SQL DBs, Purview, Storage Units, etc.), required
Data visualization and dashboarding experience (Power BI, Tableau, Looker, etc.)
Experience in data modeling (dimensional, normalized, key-value pair)
DevOps experience (Azure DevOps or Gitlab) delivering continuous improvements
Experience in management and maintenance of data pipelines in an enterprise setting
Problem-solving orientation with the ability to leverage both quantitative and qualitative analyses to drive decision-making
Preferred Qualifications:
Background and experience working in food and beverage industry
Working knowledge of data programming languages/solutions (Python, Java or R)
Working knowledge of big data and real-time pipelines (such as Spark, Kafka, Airflow, Hive, Elastic Search, etc.)
Experience in working with data catalog/quality/governance solutions (including Informatica, Collibra, Alation)
Familiar with real-time pipeline design and management principles and concepts
Experience building RESTful APIs to enable data consumption
Experience with Action Analytics (Microsoft D365 Analytics solution)
Familiarity with Azure Logic Apps
Preferred Certifications:
Azure platform (Developer/Architect/Data Engineer)
Snowflake platform (SnowPro Core/Advanced)
Competencies
Adaptable
Collaborative
Communication
Effective Prioritization
Functional and Tech. Expertise
Initiative
Physical Requirements
Occasional lifting up to ten pounds
Must be able to work in a climate-controlled office environment
Vision must be good, or corrected to normal, to perform normal job duties
Hearing must be good, or corrected to normal, to have the ability to understand information to perform job duties
Ability to read and write in English in order to process paperwork and follow up on any actions necessary
Sitting for extended periods of time
Manual dexterity needed for keyboarding and other repetitive tasks
This position is eligible for remote work within any state Dutch Bros currently resides in (AL, AZ, CA, CO, ID, KS, KY, MO, NM, NV, OK, OR, TN, TX, UT, and WA)
Compensation:
$104,788.59 - $121,478.69
If you like wild growth and working in a unique and fun environment, surrounded by positive community, you'll enjoy your career with us!",4.1,"Dutch Bros
4.1",Oregon,10000+ Employees,1992,Company - Public,Restaurants & Cafes,Restaurants & Food Service,$500 million to $1 billion (USD)
