,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
130,"Data Analyst, Jr",-1,"Team CATHEXIS elevates the government contracting experience through rapid response, deep skill, and thoughtful problem-solving and communication. Our core capabilities are our top-tier program and project management, data analytics, and audit services, the backbone of which is our integrated approach to operational excellence.
You worked hard to get to where you are. You strive to make every day better than the day before. So do we. Team CATHEXIS operates with an all-in mindset. We are working together to create a company that supports our shared values and individual goals. Our values are centered around Respect, Engagement, Customer Service, Integrity, Teamwork, and Excellence in everything we do for our employees, clients, partners, and communities. We believe success is best when we listen and lead with empathy; model high standards of ethics to provide a rewarding candidate experience; work hard, have fun, and appreciate the strengths we all bring to the team; and empower our employees to create innovative and trusted results.
We are looking for a dynamic Data Analyst to join our team Remotely! The Data Analyst will create and manage databases (Excel workbooks, Microsoft Access, basic SQL Server), will design and execute analyses, and will maintain and create new Standard Operating Procedures as needed.
Responsibilities:
Review and analyze surveys containing attendance data to include attendance demographics
Implement and manage data repositories containing large volumes of files
Excel workbooks, Access databases, PowerPoint presentations
Protect data using document-level encryption
Manage data logs and prioritize workload to meet customer timelines
Prepare and execute standard operating procedures
Design and execute data analyses
Design, prepare, and deliver short training classes
Develop the technical and analytics skill of junior analysts
Provide input for weekly reports
Collaborate with others frequently on analyses

Requirements:
Bachelor's Degree
Three years of experience performing similar tasks
Proficient in Microsoft collaboration tools: Excel, Word, PowerPoint, Access, and SharePoint
Proficient with Microsoft Power BI
Able to obtain a minimum of NACI (National Agency Check with Inquiries) for a Veterans Affairs Public Trust Clearance
Qualifications:
Strong written and oral communication skills
Team player who is a flexible self-starter with strong attention to detail
Can consult with others in an effective and polite manner
Assumes ownership and responsibility for assigned actions and/or tasks
Sets priorities and recognizes when re-prioritization is needed based on project and client needs
Ability to organize and synthesize information
Exceptional eye for detail in data patterns
Preferred Additional Qualifications
Previous work as a federal employee or contractor
Experience with dashboarding software such as Power BI or Tableau

CATHEXIS is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability EEO IS THE LAW. The Company invites any applicant and/or employee to review the Company's written Affirmative Action Plan. This plan is available for inspection upon request by contacting info@cathexiscorp.com . If you are an individual with a disability and would like to request a reasonable accommodation as part of the employment selection process, please contact the Recruiting Department RecruitingTeam@cathexiscorp.com",4.4,"CATHEXIS
4.4",Remote,51 to 200 Employees,2006,Private Practice / Firm,Business Consulting,Management & Consulting,Unknown / Non-Applicable
131,SQL Data Analyst (US Citizens only),-1,"Job Title: Data Analyst
Location: Remote
Job Purpose:
The Data Analyst will play a pivotal role in collecting and analyzing data across various business domains, with a specific emphasis on IT Applications for the RDCC project.
Key Responsibilities:
Gather data from various sources, including conducting surveys, tracking visitor characteristics, and datasets.
Clean and maintain the quality of data to ensure accurate interpretations.
Model and design database structures, determining data storage and relationships.
Interpret data to identify patterns, trends, and insights that answer specific business questions.
Present findings through visualizations, reports, and presentations to stakeholders.
Collaborate with multiple teams, including a second subcontractor team, to integrate and modernize business applications.
Skills & Qualifications:
Technical expertise in data models, database design, data mining, and segmentation techniques.
Proficiency in reporting packages, databases (SQL, etc.), programming (XML, JavaScript, ETL frameworks), and statistical packages (Excel, SPSS, SAS).
Strong analytical skills with attention to detail and accuracy.
Challenges & Opportunities:
The position offers the opportunity to suggest meaningful solutions outside of the mandated integrations, allowing for innovative contributions to the mission.",5.0,"Ameriinfovets, Inc.
5.0",United States,Unknown,2016,Company - Public,Information Technology Support Services,Information Technology,Unknown / Non-Applicable
132,MUREX Business Analyst,Employer Provided Salary:$65.00 Per Hour,"Position: MUREX Business Analyst with Accounting Module
Location: Remote
Job type: Contract
Required Skills:
Good understanding of Murex platform,
hands on experience on Murex Accounting and Reporting modules,
3-5 years’ experience as Businesses Analyst,
good understanding of IRD and Equity products,
Job Type: Contract
Salary: Up to $65.00 per hour
Work Location: Remote",4.9,"QUALTECH RPO PVT LTD
4.9",Remote,51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
133,Jr Data Analyst,$51K - $71K (Glassdoor est.),"Recall Masters is the leading provider of automotive recall information, services, and vehicle owner communications dedicated to helping automakers and their franchise dealers expedite the repair of recalled vehicles and make the roadways safer for everyone. We have partnered with 17 of the top 25 National Dealer Groups, including all the Publics. Recall Masters is looking for a highly organized and results-oriented individual to work as a Performance Manager. The ideal candidate works well with multiple teams within a fast-paced organization and possesses the ability to navigate through various client contacts. In addition to a great compensation plan including benefits, RM offers a collaborative and fun culture where talent thrives and career growth is nearly unlimited.
If you're looking to start your career as a data analyst, this junior position is an excellent opportunity to gain hands-on experience and develop your analytical skills. You will work closely with senior data analysts and the production team to collect, organize, and analyze data to support business operations. This is an in-person position at our office in Laguna Hills, CA.
Primary Responsibilities
R+ data/art merge
Assist Data team with workload and any special assignments
Training on data process
Monthly ROI reporting
Custom ROI reporting
Additional Duties/Responsibilities:
Assist with designs and implements secure, efficient, and accurate databases.
Ensures that database projects are completed on time and within estimated costs.
Assists Data Analyst Team Lead and identifies and resolves production and/or applications development problems related to the use of the database management system software or utilities.
Gathers, organizes, and interprets statistical data from the database to provide reports to, and answer questions from, upper management.
Other duties assigned by supervisor.
Quality checks all guidelines via Zendesk/emails to ensure accuracy prior to delivery.
Proficient use of Company CRM (Salesforce) and complete trackers.



Job Requirements:

Minimum Qualifications
Assists Database Analyst Team Lead and identifies and resolves production and/or applications development problems related to the use of the database management system software or utilities.
Gathers, organizes, and interprets statistical data from the database to provide reports to, and answer questions from, upper management.

Preferred Qualifications
Associate degree in business administration, Statistics, Mathematics, Accounting, or Computer Science or equivalent work experience required.
At least one to two years in Data Processing, with at least two years of experience with database management systems; OR two years as a development programmer/analyst using database techniques under IMS/DB-DL/1 required.
Excellent verbal and written communication skills.
Proficient in Microsoft Office Suite or related software.
Excellent organizational skills and attention to detail.
Understanding of computer languages used within database.
Understanding of database design and construction.

Other Requirements
This role leverages a flex-schedule that may involve nontraditional working hours. Must be able to work from the Recall Masters office or remotely from a home office, depending on the candidate’s skills and experience. This position is eligible to US citizens physically residing in the US, any offer of employment is contingent upon background, drug screen, and reference checks.
The above statements describe the general nature and level of work being performed by individuals assigned to this classification. This is not intended to be an exhaustive list of all responsibilities and duties required of personnel so classified.

Job Type: Full-time (In-person)
Job Location: Laguna Hills, CA",3.6,"Recall Masters
3.6","Laguna Hills, CA",1 to 50 Employees,2015,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD)
134,Data Analyst,Employer Provided Salary:$75K - $90K,"Job Summary:

The Data Analyst team at SmarterTravel works on all aspects of our business, from optimizing the user experience on our sites to monetization to growing the reach of our marketing. We work with SQL, Python, Excel, R, and more and are looking for people who have demonstrated the ability to learn skills quickly. We want analytical thinkers interested in scaling our business and leveraging data to give our users the best experience. A great Data Analyst will be able to identify a need, plan out a data-driven process to meet that need, and successfully execute the plan. Analysts are additionally responsible for identifying, tracking, and reporting key metrics for existing systems.

Job Duties:
Analyze, track, and communicate performance of initiatives.
Set up and maintain monitoring and dashboards for performance, KPIs and overall team success.
Use data to identify areas for growth and provide recommendations for increased scaling or efficiency.
Report results of ongoing work to team members, outside partners, and leadership.
Maintain data coverage on key features to ensure reliable tracking by identifying where reporting is lagging and addressing underlying causes.
Provide ad hoc assistance to team members for their data needs.

Required Education, Training, Knowledge, and Experience:

1-2 years of experience working in a quantitative role, preferably in data analytics or a related position.
Proficient in SQL and/or other data analysis tools (R, Python, etc.).
Strong understanding of statistical analysis.
Ability to translate results into effective data visualizations.
Strong problem-solving skills.
Demonstrated ability to translate business requirements into data analysis tasks.
Excellent attention to detail.
Clear communication and collaboration skills in a team environment.

Desired Education, Training, Knowledge, and Experience:

Experience in reporting and presenting data-driven insights to stakeholders.
Understanding of A/B testing methodologies and statistical significance.
Knowledge of web analytics tools, such as Google Analytics and code management platforms.

SmarterTravel’s Leadership Principles
Take Big Swings - Thinking small is a self-fulfilling prophecy. Leaders strive to spend their time exclusively on what’s important, and they shed the rest. They seek out the highest return on their team’s time and effort.
Data Driven - Leaders work backwards from the solution to generate plans. They use data to be sure their time and effort are always leveraged at the most impactful work. They admit when they are wrong and use the data to eliminate their blind spots.
Make Moonshine - Leaders create value from spare and under-utilized parts. They’re resourceful and tenacious. They expect and require innovation and invention from their teams, and they find ways to simplify. They are situationally aware; they look for good ideas from anywhere.
Insist on the Highest Standards - Leaders keep the standards relentlessly high. They demand high quality products, services, and processes because they deliver high quality products, services, and processes. Leaders solve root problems and ensure that when problems get fixed, they stay fixed.
Bias for Action - Leaders run everywhere they go. Many decisions and actions are reversible and don’t need extensive study. Leaders value calculated risk taking because they know that in business, speed wins.
Have Integrity; Earn Trust - Leaders listen attentively, speak candidly, and treat others respectfully. They are vocally self-critical, even when doing so is difficult or embarrassing. Leaders are not arrogant. They benchmark themselves against the best and identify their gaps.
Hire and Develop the Best - Leaders raise the bar with every hire and promotion. They want to work with other leaders. They recognize exceptional talent and enthusiastically propel them throughout the organization. Leaders are serious about their role in coaching others.
Ownership - Leaders think long-term and don’t sacrifice long-term value for short-term results. They own all the inputs to their business. They act on behalf of the entire company, beyond just their own team.
Disagree and Commit - Leaders respectfully challenge decisions when they disagree, even when doing so is uncomfortable or awkward. They have conviction; they do not compromise in the name of social niceties. Once a decision is reached, they commit wholly.
Dive Deep - Leaders operate at once with immense perspective and granular detail. No task is beneath them. They audit frequently, and they are skeptical when metrics and anecdote differ.
Deliver Results - Leaders focus their time on the key drivers for their business. They pursue them obsessively to deliver results with the right quality and in a timely fashion. They rise to the occasion and never compromise.

Professional standards expected of all employees:

Professionally interacts and maintains effective and open communication with all personnel, vendors/manufacturers and customers
Maintains a professional and positive manner and appearance at all times
Performs all duties safely and in a manner consistent with the policies and procedures of SmarterTravel
Adheres to all applicable department, production, and company related Operational, Safety and Human Resources policies and procedures
Performs all duties as assigned

Salary Range:
$75,000 - $90,000
The provided salary range is intended to give potential candidates a general idea of the compensation associated with the position. The actual salary offered may vary based on factors such as the candidate's qualifications, experience, and geographic location and may include equity.

To Apply:
Please submit both a cover letter and a resume.",3.9,"SmarterTravel
3.9","Cambridge, MA",51 to 200 Employees,1998,Subsidiary or Business Segment,Internet & Web Services,Information Technology,Unknown / Non-Applicable
135,Editorial Data Analyst,Employer Provided Salary:$64K - $78K,"Why Hearst Magazines?
Hearst Magazines is one of the largest publishers in the world, with more than 25 brands, including Cosmopolitan, ELLE, Esquire, Good Housekeeping, Harper’s BAZAAR, and Popular Mechanics. We reach more than 150 million people every month in the United States alone. But we’re more than just our magazines. We engage our audience across all mediums and channels - print, digital, video and social – with sophisticated content creation, distribution and data capabilities. We create, package and sell products with cutting-edge technology and proprietary platforms. Together, we are reinventing publishing for the 21st century.
What You'll Do
Work with the Editorial Insights team to build, deliver, and develop automated reports that track against key audience growth, content performance goals, and core engagement metrics.
Perform data cleaning and aggregation to ensure data accuracy and integrity.
Identify, analyze, and interpret trends or patterns in complex data sets.
Partner with the product and engineering teams to vet and develop new audience data sources and create ongoing efficiencies within key BI tools, such as Looker and Google Analytics.
Support audience strategists, editors, and video creators to ensure all reporting and insights are clear, actionable, and support individualized strategies.
Serve as a data guide and teacher, helping others make better data-driven decisions, read and understand reporting, and build their own bespoke reports.
Share learnings with key stakeholders, creating data visualizations, sharing findings in group presentations, and surfacing intel on portfolio- and media industry-wide trends
Who You Are
1-2 years of experience in data analytics at a consumer-facing company; a background with a media-related business is a plus.
Strong knowledge of Google Analytics, Looker/LookerStudio, Domo, or other content analytics and BI tools.
Experience with SQL and comfortable with sourcing, merging, and working with multiple, disparate data sets.
Familiarity with automating repetitive analyses utilizing Excel Macro Programming and R.
Ability to analyze, interpret, and visualize data into clean, clear, and digestible dashboards and reports.
Communicative and capable of building strong relationships with colleagues and breaking down complex topics into simple, influential terms.
Organized, detail-oriented, and comfortable juggling multiple projects simultaneously.
An inherently curious person that loves trying to connect the dots.
A lover of media with an interest in its ongoing evolution.
This role requires the position to be located in New York with an in-office presence of 2+ days a week.
The base salary for this role is between $64,000 to $78,000 annually. The actual base pay offered is dependent upon many factors, such as: transferable skills, work experience, business needs and market demands. The base pay range is subject to change and may be modified in the future.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status.
#LI-HR1


Degree Level : Bachelor's Degree",3.6,"Hearst Media Services
3.6","New York, NY",10000+ Employees,1887,Company - Private,Publishing,Media & Communication,$10+ billion (USD)
136,Data Analyst - REI Experiences,Employer Provided Salary:$63K - $102K,"What's cool about this job
This position contributes to REI’s success by providing data analytics for the Experiences division. This role works to develop data sets that can be used to analyze key strategic and business problems, measure business performance, and drive improved business planning and forecasting. Creates and maintains dashboards, standard and ad-hoc reports, and other end-user resources to assist Experiences business leaders in understanding customer, product, marketing, and digital performance. Collaborates with cross divisional analytics teams to coordinate and align Experiences data and analytics to Co-op standards. Models and acts in accordance with REI’s guiding values and mission.

How you will be successful:

Assemble and interpret data, develop products, create executive summaries and deliver business insights.
Partners closely with Business Intelligence to ensure data process and analysis is integrated with Co-op enterprise solutions
Identify business and customer metrics and related data to improve divisional analytics competencies.
Generate weekly monthly, and quarterly reports to support business leader analysis and decision-making.
Work closely with divisional stakeholders to deliver data-based reporting tools for Experiences.
Integrate improvement initiatives to create a culture of continuous improvement ensuring achievement of departmental goals.
Stay up to date on developments and innovations in the industry to drive new customer insights.
Bring your passion and expertise
Bachelor’s degree in data-science or business administration, or equivalent training and experience required.
Experience with data tools such as: SQL, Tableau, Excel, etc. required
3+ years experience in data or analytics roles including a solid understanding of both data analysis and data instrumentation preferred.
3+ years’ experience working collaboratively with business teams, building reports and analyzing performance preferred.
Experience with web-based data, including developing funnel metrics preferred.
Ability to disseminate and present results and recommendations for varied audiences.
Strong interpersonal skills – able to communicate with all areas of REI and influence others in a collaborative work environment. Highly motivated, organized, able to multi-task and work under tight deadlines.
Actively participates and collaborates with others on one's own team and across REI for the achievement of business goals.
Flexible in one's viewpoints and positions in order to support the direction taken by others at REI.
Uses business knowledge, innovative thinking, and sound judgment in the solution of problems or the pursuit of business opportunities.
Consolidates information from various sources including feedback from others to reach sound decisions.
Considers the ultimate impact of decisions and actions on internal and external customers.
Works smart by setting effective work goals, establishing priorities, and planning well in order to produce quality work.
Executes effectively by using resources efficiently, meeting deadlines, and keeping others informed of work plans and progress toward goals.
Clearly conveys and accurately receives information by a variety of methods and in various situations.
Builds rapport with all kinds of people inside and outside the organization.
Challenges the status quo, champions change and influences others to change.
As required by applicable Pay Transparency laws, REI provides a range of compensation for roles that may be hired in locations under these requirements. Factors that may be used to determine your actual salary may include a wide array of factors, including: your specific skills and experience, geographic location or other relevant factors.

The pay for this role is: $63300 - $101500 per year .

At REI we offer an enviable work environment that Fortune Magazine has recognized on the ""100 Best Places to Work"" list since the award's inception – 23 years in a row! Sure, we work hard, but it’s balanced with time off to play—a strategy that works for us as we continue to grow and thrive. Want to enjoy a workplace where you can be yourself, be heard and be respected while having a job that challenges you? This is the place.

With more than 160 retail locations (and growing), REI offers unique competitive benefits to its more than 15,000 employees, including healthcare, gear and apparel discounts, free equipment rentals and challenge grants to help employees reach personal outdoor goals, generous retirement plan contributions, public transit subsidy, adoptions assistance, paid sabbaticals, and more.

REI is an Equal Opportunity Employer

Posting Range
$63300 - $101500 per year",3.9,"REI
3.9","Seattle, WA",10000+ Employees,1938,Self-employed,Sporting Goods Stores,Retail & Wholesale,Unknown / Non-Applicable
137,Data Analyst II,Employer Provided Salary:$105K - $130K,"ABOUT THE ROLE:
We are seeking a full-time Data Analyst II to join our Data & Insights team. In this role, you'll be responsible for creating data analyses that demonstrate our company's impact to clients and strategic partners.The Data Analyst II is responsible for supporting the development and execution of analytics, providing data-driven strategic insights, and creating customized analytic approaches in a pharmacy benefits setting. The role supports Rightway's management, operations, and other internal departments. The Data Analyst II will develop and deliver complex analytical needs, including analyzing and modeling for quarterly performance reviews, and for ad hoc client inquiries.
To be successful in this role, you'll need a bachelor's degree in a relevant field and 3+ years of experience in quantitative analytics, conducting advanced analytic modeling for large claims databases. You should also have 2+ years of experience querying and analyzing databases and experience gathering and documenting requirements from clients or the business. You will need to be proficient with SQL and have experience with process improvement, workflow, and benchmarking.
If you are a highly skilled Data Analyst with a passion for providing data-driven strategic insights and creating custom analytic approaches, we encourage you to apply for this exciting opportunity. You'll be rewarded and recognized for your performance in an environment that will challenge you and provide clear direction on how to be successful in your work.
WHAT YOU'LL DO:
Develop comprehensive analytics focusing on engagement with Rightway's application.
Work cross-functionally with teams to provide actionable insights as well as refine and develop data processes for scalability.
Use advanced statistical analysis techniques to evaluate the effectiveness of our clinical management programs and devise measures for assessing efficacy on a recurring basis.
Contribute to the improvement of Rightway's analytical infrastructure by implementing data preparation tools and automated reporting solutions.
WHO YOU ARE:
Intermediate level of proficiency with SQL
Proficiency with relational databases, database structures
Bachelor's degree in analytics, CS or related field or equivalent work experience
2+ years of industry experience querying and analyzing from production databases
Experience gathering and documenting requirements from the client/business
Ability to communicate analysis to business partners and clients in writing and verbally
Excellent communication and interpersonal skills
EXTRA CREDIT:
Proficiency with Python
AWS experience is a plus
Proven experience with version control
BASE SALARY:
$105,000 - $130,000
CYBERSECURITY AWARENESS NOTICE
In response to ongoing and industry-wide fraudulent recruitment activities (i.e., job scams), Rightway wants to inform potential candidates that we will only contact them from the @rightwayhealthcare.com email domain. We will never ask for bank details or deposits of any kind as a condition of employment. If you have any questions about a suspicious interaction with Rightway, please feel free to reach out to us at hr@rightwayhealthcare.com.
ABOUT RIGHTWAY:
Rightway is on a mission to harmonize healthcare for everyone, everywhere. Our products guide patients to the best care and medications by inserting clinicians and pharmacists into a patient's care journey through a modern, mobile app. Rightway is a front door to healthcare, giving patients the tools they need along with on-demand access to Rightway health guides, human experts that answer their questions and manage the frustrating parts of healthcare for them.
Since its founding in 2017, Rightway has raised over $130mm from investors including Khosla Ventures, Thrive Capital, and Tiger Global at a valuation of $1 billion. We're headquartered in New York City, with a satellite office in Denver. Our clients rely on us to transform the healthcare experience, improve outcomes for their teams, and decrease their healthcare costs.
HOW WE LIVE OUR VALUES TO OUR TEAMMATES:
We're seeking those with passion for healthcare and relentless devotion to our goal. We need team members who will:
We are human first
Our humanity binds us together. We bring the same empathetic approach to every individual we engage with, whether it be our members, our clients, or each other. We are all worthy of respect and understanding and we engage in our interactions with care and intention. We honor our stories. We listen to—and hear—each other, we celebrate our differences and similarities, we are present for each other, and we strive for mutual understanding.
We redefine what is possible
We always look beyond the obstacles in front of us to imagine new solutions. We approach our work with inspiration from other industries, other leaders, and other challenges. We use ingenuity and resourcefulness when faced with tough problems.
We debate then commit
We believe that a spirit of open discourse is part of a healthy culture. We understand and appreciate different perspectives and we challenge our assumptions. When working toward a decision or a new solution, we actively listen to one another, approach it with a ""yes, and"" mentality, and assume positive intent. Once a decision is made, we align and champion it as one team.
We cultivate grit
Changing healthcare doesn't happen overnight. We reflect and learn from challenges and approach the future with a determination to strive for better. In the face of daunting situations, we value persistence. We embrace failure as a stepping stone to future success. On this journey, we seek to act with guts, resilience, initiative, and tenacity.
We seek to delight
Healthcare is complicated and personal. We work tirelessly to meet the goals of our clients while also delivering the best experience to our members. We recognize that no matter the role or team, we each play a crucial part in our members' care and take that responsibility seriously. When faced with an obstacle, we are kind, respectful, and solution-oriented in our approach. We hold ourselves accountable to our clients and our members' success.
Rightway is a healthcare company looking to improve healthcare outcomes for everyone, everywhere. With that in mind, we have to consider what is good for the health of our team, the company, and the communities we operate in. As such, Rightway has determined a mandatory COVID-19 vaccination policy for all employees, in combination with other safety precautions, is the best way forward.
Rightway is PROUDLY an Equal Opportunity Employer that believes in strength in the diversity of thought processes, beliefs, background and education and fosters an inclusive culture where differences are celebrated to drive the best business decisions possible. We do not discriminate on any basis covered by appropriate law. All employment is decided on the consideration of merit, qualifications, need and performance.",3.9,"Rightway
3.9",Remote,51 to 200 Employees,2016,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable
138,Data Visualization Analyst,Employer Provided Salary:$90K - $110K,"Consultant (Data Visualization Analyst)
Simatree is actively looking for a Consultant to provide data analysis and visualization support to Federal Government agencies. Candidates for this role have several years of experience developing data visualizations for consulting projects or other forms of customer-facing work. The Consultant will work on a dynamic team comprised of highly experienced policy and program design specialists, data analysts, and highly engaged clients to meet fast-paced project requirements and provide analytic and program management support.
Responsibilities:
· Design and develop visualizations and data stories from raw data, aggregated data, insight data, and statistical model data.
· Design, develop, and deploys dynamic & interactive dashboards, operational scorecards, and ad hoc and reports based on requirements and using business Intelligence tools and solutions.
· Provide graphic design support for work products to be delivered to clients and client stakeholders such as professional fact sheets, data visualization documents, training materials, and leadership presentations.
· Perform data mining for data analysis, statistics, and visualizations to help clients uncover patterns and other valuable information from large data sets, and communicate those insights to clients and/or client stakeholders.
·Lead on decision making regarding selection of tools, presentation and approach for each activity based on client and/or client stakeholder objectives, data sources and audience.
· Perform meeting management activities to include scheduling and coordinating administrative and logistical needs, as well as developing supporting materials, summary reports, action items, and meeting minutes.
· Maintain a positive working environment, growth mindset, and can-do attitude to foster productive and healthy team and client relationships.
· Take initiative to offer innovative ideas and solutions to solve complex problems
· Support internal business development and other marketing needs; offer unique perspectives and viewpoints on leading industry or functional trends and formalize them in company blog posts or other marketing resources.
Requirements:
·Because of the nature of the government contract that this position supports, a US Citizenship is required.
·3-7 years management consulting experience
· Bachelor’s Degree or equivalent work experience
·Strong proficiency with Microsoft Office (Word, SharePoint, Excel, PowerPoint); must be able to submit examples of PowerPoints or other communications work products
·Knowledge of data visualization and UI/UX design
·Strong proficiency with data visualization tools such as Microsoft Power BI and Tableau
·Experience in the design and creation of compliance metrics dashboards for senior leadership
· Ability to be a self-starter, team player, and leader in a fast-paced environment; ability to be flexible and accommodate frequently evolving project scope and requirements
· Ability to quickly learn about and understand clients’ business and industry
· Must be detail-oriented and able to handle multiple priorities concurrently
· Must possess strong interpersonal communications and teamwork skills
· Must possess a demonstrated level of professionalism suitable for an executive client
Simatree is committed to a diverse and inclusive workforce. We are an equal opportunity employer and do not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. We offer competitive benefits including:
Access to vision, dental and health insurance including FSA and HSA
100% employer paid life and AD&D insurance
401k with a matching of 50% for the first 8% you contribute
Employee Assistance Program
Wellness Programs
Unlimited PTO!
Job Type: Full-time
Pay: $90,000.00 - $110,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Dependent health insurance coverage
Disability insurance
Family leave
Flexible schedule
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid holidays
Paid sick time
Professional development assistance
Tuition reimbursement
Unlimited paid time off
Vision insurance
Work from home
Experience level:
3 years
4 years
5 years
6 years
7 years
Schedule:
Monday to Friday
Ability to commute/relocate:
Washington, DC 20001: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Because of the nature of the government contract that this position supports, a US Citizenship is required. Are you a US citizen?
Work Location: Hybrid remote in Washington, DC 20001",5.0,"Simatree
5.0","Washington, DC",1 to 50 Employees,2018,Company - Private,Business Consulting,Management & Consulting,$1 to $5 million (USD)
139,Data Conversion Analyst,-1,"The first 90% of a data conversion is simple, but the remaining 10% is where the fun starts. That’s where you get to exercise your problem-solving skills. If the following describes you, you’re a perfect fit for the data conversion analyst role at Grant Street Group.
You want to work with a team of awesome project managers, business analysts, developers, and data analysts to migrate clients to our TaxSys software. At Grant Street, you will have the opportunity to be part of a project team of 2-3 developers and 2-3 data analysts (including yourself). You will prepare data for customer training, verification by customer subject matter experts, and of course TaxSys go-live.
You love analyzing data and solving puzzles. In this position, you will help reverse-engineer legacy tax data and write specs for conversion into TaxSys. Developers will implement them, and you’ll QA the results and refine the specs. You’ll track down bad customer data and figure out how it got that way.
You’re an excellent communicator. Communication, both written and verbal, is what you do. You’ll work on specs for developers, documentation status updates for management, and customer communications. You know your audience, and you adapt to their needs and technical level. You keep it brief and to the point.
You love working with people. As a data conversion analyst, you’ll be the face of Grant Street Group. You’ll guide clients as they verify their data in TaxSys. You’ll help them understand tradeoffs and make decisions – for example, between “more” and “cleaner” data. Clients consistently describe our conversions as the best vendor experience they’ve ever had, and you will be one of the key people making that happen.
Qualifications:
At least 1 year of experience in each of the following:
Working directly with customers
Experience with data mapping, specifications, and/or other deliverables for developers
Analyzing data using SQL tools
Experience with SQL
Outstanding planning and time management skills
Experience with ETL tool and/or dbVisualizer a plus
Willingness to travel about 15% annually for face-to-face meetings with clients and colleagues
Why consider Grant Street Group as part of your future?
Our extraordinary company culture is the foundation of our unmatched customer service — just ask our clients! We reward teamwork, professional excellence, and individual responsibility. Using the best collaboration tools available, we offer a technology-rich work environment that makes it possible for us to support on-site and telecommuting positions tailored to the needs of our employees. If you are passionate about your work and you want to be on a team of exceptional professionals, then maybe Grant Street is for you!",4.1,"Grant Street Group
4.1",Remote,201 to 500 Employees,1997,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD)
140,Data Analyst,Employer Provided Salary:$60K - $80K,"Who we are:
ITRCC is dedicated to delivering outstanding customer service focused on safety and built around our core values: Customer Service, Respect, Excellence, Stewardship, and Teamwork. Spanning 157 miles, across northern Indiana, ITRCC implements our core values to offer a safer and more efficient way of commuting.
Why we’re different:
ITRCC’s efficiency relies on our team members; at the ITRCC you won’t just be part of a company, you will be part of a family who respects their members and strives to cultivate sustainability. We are actively involved in the community and care for the wellbeing of our team members. We understand the importance of work/life balance while offering hybrid schedules for flexibility and productivity.
Summary:
Retrieves and analyzes data to ensure reporting accuracy and provides insight to transform data into actionable business outcomes. Plays a key role in monitoring processes, data validation, and identifying and investigating anomalies.
Relationships:
Reports directly to the Tolling Operations Senior Manager.
Works closely with the Business Intelligence Analyst and various department managers and staff as required.
Responsibilities:
Performs all tasks safely, complies with all internal and external safety requirements, supports ITRCC safety culture, attends all safety trainings and completes all compliance trainings as required by ITRCC.
Uphold ITRCC’s core values: Customer Service, Respect, Excellence, Stewardship and Teamwork (CREST).
Retrieve and analyze structured and unstructured transactional data using Excel, SQL, Power BI and other data management tools and systems.
Analyze and monitor workflows related to revenue collection for end-to-end reconciliation of transactions processing through various systems.
Identify and analyze trends and metrics to proactively drive business and process improvements.
Identify and monitor key areas of potential revenue loss related to the roadside toll collection system and back-office transaction processing and contribute to strategies to reduce or eliminate revenue loss in identified categories.
Identify and develop key data points for monitoring operational and employee performance related to roadside systems.
Support Business Intelligence Analyst with data and report validation efforts and documentation.
Support daily, weekly, monthly, and quarterly reporting, including periodic reviews and audits across the organization.
Assist with testing of system changes and improvement, including data validation.
Other duties as assigned
Qualifications:
Bachelor’s degree in technical, business, commerce or related areas, or equivalent work experience.
Experience in analyzing operational, technical, and financial data and undertaking complex analysis projects
Strong analytical and quantitative skills with prior experience translating raw data into practical insights
Advanced proficiency in Excel, including Power Pivots, and Power Automate
Experience in query writing and data retrieval methods
Experience desired in streaming data technologies including Kafka, Kinesis, Azure Logic apps, Rabbit MQ is desired.
Strong communication skills (written and verbal) and attention to detail
Desirable Experience:
2+ years of relevant professional experience

Working Conditions:
This position requires: (Frequent est. 5 hrs per shift)
Frequent Standing, Walking and Sitting.
Frequent Talking and Hearing.
Light Physical Effort.
Heavy Computer usage.
Travel time required may be up to 20%",3.2,"ITR Concession Co LLC
3.2","Elkhart, IN",Unknown,-1,Subsidiary or Business Segment,Shipping & Trucking,Transportation & Logistics,Unknown / Non-Applicable
